customerID,age,Gender,Income,HeadofHousehold,number_household,months_residence,T1count_30d,T2count_30d,T3count_30d,T1spend_30d,T2spend_30d,T3spend_30d,T1count_10d,T2count_10d,T3count_10d,T1spend_10d,T2spend_10d,T3spend_10d,T1count_3d,T2count_3d,T3count_3d,T1spend_3d,T2spend_3d,T3spend_3d,r_60d,f_60d,T1_m_60d,T2_m_60d,T3_m_60d,label
2022,68,M,Less_than_10K,F,2,11,414,379,556,0,0,0,116,110,155,0,0,0,36,27,34,0,0,0,1,56,0,0,0,0
2023,64,M,Less_than_10K,T,1,41,369,288,530,0,0,0,129,72,152,0,0,0,51,40,68,0,0,0,1,56,0,0,0,0
2024,61,M,10K_50K,F,2,52,356,344,491,0,0,0,101,83,168,0,0,0,51,23,45,0,0,0,1,56,0,0,0,0
2025,66,M,10K_50K,F,2,10,354,356,497,0,0,0,142,91,168,0,0,0,29,37,39,0,0,0,1,56,0,0,0,0
2026,80,M,Less_than_10K,F,2,6,409,356,473,0,0,0,138,164,169,0,0,0,23,55,73,0,0,0,1,56,0,0,0,0
2027,73,M,10K_50K,F,2,7,296,377,495,0,0,0,94,91,174,0,0,0,44,55,50,0,0,0,1,56,0,0,0,0
2028,82,M,10K_50K,T,2,59,391,307,501,0,0,0,113,99,174,0,0,0,36,44,86,0,0,0,1,56,0,0,0,0
2029,80,M,10K_50K,T,1,16,399,425,420,0,0,0,129,139,143,0,0,0,35,24,81,0,0,0,1,56,0,0,0,0
203,36,M,Greater_than_100K,T,3,14,13761,396,506,111,0,0,4459,151,121,85,0,0,1814,99,66,0,0,0,1,56,213,0,0,0
2030,62,M,10K_50K,T,1,38,369,347,520,0,0,0,107,85,205,0,0,0,47,38,52,0,0,0,1,56,0,0,0,0
2031,71,M,10K_50K,T,2,2,268,368,488,0,0,0,92,94,144,0,0,0,47,43,81,0,0,0,1,56,0,0,0,0
2032,67,M,10K_50K,T,1,33,321,270,487,0,0,0,83,71,139,0,0,0,33,68,50,0,0,0,1,56,0,0,0,0
2033,68,M,10K_50K,F,2,28,401,334,449,0,0,0,110,144,181,0,0,0,52,45,36,0,0,0,1,56,0,0,0,0
2034,73,M,10K_50K,T,1,6,405,410,512,0,0,0,141,127,193,0,0,0,50,49,83,0,0,0,1,56,0,0,0,0
2035,65,M,10K_50K,F,2,24,441,335,479,0,0,0,145,91,181,0,0,0,60,36,70,0,0,0,1,56,0,0,0,0
2036,79,M,10K_50K,T,1,33,312,370,431,0,0,0,64,106,200,0,0,0,22,44,29,0,0,0,1,56,0,0,0,0
2037,65,M,10K_50K,F,2,18,272,430,433,0,0,0,65,165,123,0,0,0,27,23,94,0,0,0,1,56,0,0,0,0
2038,67,M,10K_50K,F,2,7,258,312,449,0,0,0,79,126,128,0,0,0,39,30,87,0,0,0,1,56,0,0,0,0
2039,84,M,10K_50K,T,2,34,332,327,504,0,0,0,86,111,192,0,0,0,22,18,93,0,0,0,1,56,0,0,0,0
204,52,M,Greater_than_100K,T,1,0,14263,329,536,62,0,0,4654,69,201,0,0,0,1786,67,70,0,0,0,1,56,62,0,0,0
2040,80,M,Less_than_10K,F,2,12,305,356,460,0,0,0,146,97,129,0,0,0,75,35,76,0,0,0,1,56,0,0,0,0
2041,74,M,10K_50K,T,2,4,289,407,461,0,0,0,93,82,161,0,0,0,47,39,71,0,0,0,1,56,0,0,0,0
2042,76,M,10K_50K,T,1,26,340,335,407,0,0,0,98,114,147,0,0,0,52,42,52,0,0,0,1,56,0,0,0,0
2043,68,M,10K_50K,F,1,1,329,309,536,0,0,0,96,90,160,0,0,0,36,24,58,0,0,0,1,56,0,0,0,0
2044,75,M,Less_than_10K,F,1,53,290,344,506,0,0,0,108,83,136,0,0,0,40,55,73,0,0,0,1,56,0,0,0,0
2045,68,M,10K_50K,T,2,43,289,399,475,0,0,0,131,116,147,0,0,0,22,87,95,0,0,0,1,56,0,0,0,0
2046,73,M,Less_than_10K,T,2,7,347,351,421,0,0,0,122,111,121,0,0,0,39,28,100,0,0,0,1,56,0,0,0,0
2047,77,M,10K_50K,F,2,10,345,331,569,0,0,0,131,116,139,0,0,0,55,14,45,0,0,0,1,56,0,0,0,0
2048,72,M,10K_50K,T,1,46,293,374,448,0,0,0,102,110,142,0,0,0,64,57,40,0,0,0,1,56,0,0,0,0
2049,66,M,10K_50K,F,1,11,448,377,442,0,0,0,166,88,130,0,0,0,49,62,52,0,0,0,1,56,0,0,0,0
205,43,M,Greater_than_100K,T,1,20,14034,377,439,229,0,0,4383,96,127,30,0,0,2005,46,87,0,0,0,1,56,264,0,0,0
2050,79,M,10K_50K,T,1,21,315,418,433,0,0,0,104,144,140,0,0,0,41,58,54,0,0,0,1,56,0,0,0,0
2051,62,M,10K_50K,T,2,20,383,351,464,0,0,0,114,72,125,0,0,0,22,39,42,0,0,0,1,56,0,0,0,0
2052,68,M,10K_50K,T,2,34,268,370,493,0,0,0,71,104,119,0,0,0,62,48,63,0,0,0,1,56,0,0,0,0
2053,78,M,Less_than_10K,T,1,13,332,327,410,0,0,0,73,144,148,0,0,0,23,37,73,0,0,0,1,56,0,0,0,0
2054,73,M,10K_50K,T,1,11,315,352,555,0,0,0,60,110,161,0,0,0,67,52,43,0,0,0,1,56,0,0,0,0
2055,64,M,Less_than_10K,T,2,54,314,330,487,0,0,0,101,82,130,0,0,0,37,73,90,0,0,0,1,56,0,0,0,0
2056,73,M,Less_than_10K,T,2,17,338,257,418,0,0,0,135,68,152,0,0,0,35,31,48,0,0,0,1,56,0,0,0,0
2057,72,M,10K_50K,F,2,51,345,432,440,0,0,0,128,122,144,0,0,0,22,15,71,0,0,0,1,56,0,0,0,0
2058,79,M,10K_50K,T,2,48,373,444,504,0,0,0,148,116,153,0,0,0,42,32,43,0,0,0,1,56,0,0,0,0
2059,65,M,10K_50K,T,1,31,329,315,492,0,0,0,106,87,157,0,0,0,41,16,83,0,0,0,1,56,0,0,0,0
206,51,M,50K_100K,T,2,39,14426,347,474,73,0,0,4604,139,132,0,0,0,1841,32,85,7,0,0,1,56,208,0,0,1
2060,81,M,10K_50K,F,1,60,347,310,477,0,0,0,116,98,130,0,0,0,49,51,47,0,0,0,1,56,0,0,0,0
2061,81,M,Less_than_10K,T,1,25,348,345,480,0,0,0,118,120,133,0,0,0,48,33,35,0,0,0,1,56,0,0,0,0
2062,62,M,10K_50K,T,1,46,308,294,454,0,0,0,80,75,113,0,0,0,37,50,67,0,0,0,1,56,0,0,0,0
2063,68,M,10K_50K,F,2,16,336,326,487,0,0,0,84,172,139,0,0,0,65,71,52,0,0,0,1,56,0,0,0,0
2064,61,M,10K_50K,T,1,28,275,334,399,0,0,0,86,132,113,0,0,0,25,49,70,0,0,0,1,56,0,0,0,0
2065,66,M,10K_50K,T,1,51,294,379,402,0,0,0,52,148,117,0,0,0,15,57,22,0,0,0,1,56,0,0,0,0
2066,77,M,Less_than_10K,T,1,29,426,354,436,0,0,0,112,103,183,0,0,0,35,57,86,0,0,0,1,56,0,0,0,0
2067,68,M,10K_50K,F,1,36,279,382,426,0,0,0,89,108,106,0,0,0,63,34,56,0,0,0,1,56,0,0,0,0
2068,73,M,10K_50K,T,2,51,433,355,488,0,0,0,170,106,146,0,0,0,43,58,82,0,0,0,1,56,0,0,0,0
2069,62,M,10K_50K,F,2,35,325,307,350,0,0,0,123,89,90,0,0,0,38,27,61,0,0,0,1,56,0,0,0,0
207,36,M,Greater_than_100K,F,4,36,14023,356,545,80,0,0,4528,102,184,0,0,0,1833,44,66,70,0,0,1,56,109,0,0,1
2070,74,M,10K_50K,T,1,4,306,332,515,0,0,0,113,126,168,0,0,0,36,49,65,0,0,0,1,56,0,0,0,0
2071,63,M,10K_50K,T,1,4,296,320,485,0,0,0,78,99,175,0,0,0,57,44,47,0,0,0,1,56,0,0,0,0
2072,82,M,10K_50K,T,2,25,357,287,537,0,0,0,142,96,162,0,0,0,27,21,61,0,0,0,1,56,0,0,0,0
2073,61,M,Less_than_10K,T,2,49,389,356,421,0,0,0,101,119,136,0,0,0,51,60,52,0,0,0,1,56,0,0,0,0
2074,79,M,10K_50K,T,2,19,340,344,375,0,0,0,113,107,127,0,0,0,48,61,69,0,0,0,1,56,0,0,0,0
2075,63,M,10K_50K,T,2,16,250,380,364,0,0,0,73,103,97,0,0,0,68,53,55,0,0,0,1,56,0,0,0,0
2076,73,M,Less_than_10K,T,1,31,372,338,428,0,0,0,125,120,195,0,0,0,57,43,53,0,0,0,1,56,0,0,0,0
2077,70,M,10K_50K,T,2,38,384,336,432,0,0,0,104,109,148,0,0,0,45,54,55,0,0,0,1,56,0,0,0,0
2078,62,M,Less_than_10K,T,2,45,353,297,477,0,0,0,128,83,128,0,0,0,93,72,61,0,0,0,1,56,0,0,0,0
2079,68,M,Less_than_10K,T,1,31,402,358,542,0,0,0,140,74,186,0,0,0,44,48,73,0,0,0,1,56,0,0,0,0
208,39,M,Greater_than_100K,T,4,12,13744,375,456,92,0,0,4556,133,146,40,0,0,1945,51,76,0,0,0,1,56,352,0,0,0
2080,77,M,10K_50K,F,2,58,354,332,533,0,0,0,106,97,207,0,0,0,21,47,54,0,0,0,1,56,0,0,0,0
2081,83,M,10K_50K,T,2,55,328,345,504,0,0,0,118,170,164,0,0,0,12,44,82,0,0,0,1,56,0,0,0,0
2082,72,M,10K_50K,T,2,56,399,310,485,0,0,0,147,113,138,0,0,0,36,39,60,0,0,0,1,56,0,0,0,0
2083,64,M,10K_50K,T,2,55,381,345,434,0,0,0,144,111,139,0,0,0,44,47,35,0,0,0,1,56,0,0,0,0
2084,74,M,10K_50K,T,2,8,407,316,517,0,0,0,151,141,157,0,0,0,31,48,90,0,0,0,1,56,0,0,0,0
2085,65,M,10K_50K,F,1,55,382,435,443,0,0,0,126,169,142,0,0,0,22,44,58,0,0,0,1,56,0,0,0,0
2086,82,M,10K_50K,F,2,39,344,341,472,0,0,0,77,87,188,0,0,0,45,30,38,0,0,0,1,56,0,0,0,0
2087,70,M,Less_than_10K,F,2,28,369,304,558,0,0,0,99,92,168,0,0,0,48,34,71,0,0,0,1,56,0,0,0,0
2088,68,M,10K_50K,T,1,21,337,346,489,0,0,0,80,133,164,0,0,0,58,47,47,0,0,0,1,56,0,0,0,0
2089,64,M,Less_than_10K,T,2,27,309,378,585,0,0,0,103,107,133,0,0,0,36,19,47,0,0,0,1,56,0,0,0,0
209,32,M,Greater_than_100K,T,1,9,13715,391,409,0,0,0,4415,140,105,0,0,0,1616,35,71,48,0,0,1,56,17,0,0,1
2090,82,M,10K_50K,F,2,9,396,382,493,0,0,0,184,148,150,0,0,0,53,39,38,0,0,0,1,56,0,0,0,0
2091,64,M,Less_than_10K,T,1,32,318,342,420,0,0,0,107,86,103,0,0,0,65,39,45,0,0,0,1,56,0,0,0,0
2092,82,M,Less_than_10K,T,1,25,397,346,531,0,0,0,121,130,142,0,0,0,58,36,85,0,0,0,1,56,0,0,0,0
2093,64,M,Less_than_10K,T,1,41,291,348,469,0,0,0,134,81,141,0,0,0,36,49,103,0,0,0,1,56,0,0,0,0
2094,64,M,10K_50K,F,1,45,316,403,461,0,0,0,98,149,131,0,0,0,45,27,59,0,0,0,1,56,0,0,0,0
2095,63,M,10K_50K,T,2,29,306,339,430,0,0,0,91,132,122,0,0,0,37,66,86,0,0,0,1,56,0,0,0,0
2096,73,M,10K_50K,T,1,14,288,315,445,0,0,0,68,76,96,0,0,0,28,60,69,0,0,0,1,56,0,0,0,0
2097,68,M,10K_50K,T,2,5,355,400,343,0,0,0,117,127,92,0,0,0,30,50,100,0,0,0,1,56,0,0,0,0
2098,61,M,Less_than_10K,T,2,59,333,278,513,0,0,0,89,114,195,0,0,0,38,55,60,0,0,0,1,56,0,0,0,0
2099,68,M,10K_50K,T,1,11,404,340,447,0,0,0,104,91,88,0,0,0,57,35,100,0,0,0,1,56,0,0,0,0
21,36,M,50K_100K,T,1,40,14722,289,467,209,0,0,4605,91,157,19,0,0,1817,50,46,125,0,0,1,56,209,0,0,1
210,60,M,Greater_than_100K,T,3,41,14364,331,520,43,0,0,4785,99,188,43,0,0,1740,26,54,38,0,0,1,56,147,0,0,1
2100,78,M,10K_50K,T,2,36,387,382,510,0,0,0,137,182,159,0,0,0,44,53,69,0,0,0,1,56,0,0,0,0
2101,61,M,10K_50K,T,2,8,344,356,496,0,0,0,104,112,188,0,0,0,57,52,54,0,0,0,1,56,0,0,0,0
2102,74,M,Less_than_10K,F,1,40,344,392,444,0,0,0,112,143,113,0,0,0,57,70,62,0,0,0,1,56,0,0,0,0
2103,67,M,Less_than_10K,F,2,15,298,340,476,0,0,0,98,136,177,0,0,0,31,40,70,0,0,0,1,56,0,0,0,0
2104,65,M,Less_than_10K,T,2,52,273,349,542,0,0,0,72,143,209,0,0,0,64,25,72,0,0,0,1,56,0,0,0,0
2105,64,M,10K_50K,T,2,55,398,312,467,0,0,0,109,127,164,0,0,0,24,38,50,0,0,0,1,56,0,0,0,0
2106,68,M,Less_than_10K,F,1,56,415,415,481,0,0,0,132,141,188,0,0,0,79,42,74,0,0,0,1,56,0,0,0,0
2107,64,M,10K_50K,T,1,28,368,291,504,0,0,0,110,106,175,0,0,0,63,38,47,0,0,0,1,56,0,0,0,0
2108,64,M,Less_than_10K,T,2,46,431,442,482,0,0,0,136,135,176,0,0,0,32,69,96,0,0,0,1,56,0,0,0,0
2109,71,M,Less_than_10K,F,2,45,351,307,441,0,0,0,109,128,136,0,0,0,48,61,61,0,0,0,1,56,0,0,0,0
211,45,M,50K_100K,T,3,30,14226,430,470,181,0,0,4535,109,129,21,0,0,1805,56,38,0,0,0,1,56,294,0,0,0
2110,61,M,10K_50K,T,1,13,437,390,467,0,0,0,140,114,116,0,0,0,45,47,40,0,0,0,1,56,0,0,0,0
2111,78,M,Less_than_10K,F,1,28,360,332,502,0,0,0,115,102,152,0,0,0,46,82,43,0,0,0,1,56,0,0,0,0
2112,63,M,10K_50K,F,1,54,298,377,481,0,0,0,130,112,168,0,0,0,45,57,53,0,0,0,1,56,0,0,0,0
2113,83,M,10K_50K,T,1,50,279,371,494,0,0,0,108,140,129,0,0,0,54,15,82,0,0,0,1,56,0,0,0,0
2114,63,M,10K_50K,T,1,41,301,305,446,0,0,0,104,97,156,0,0,0,48,28,29,0,0,0,1,56,0,0,0,0
2115,66,M,10K_50K,F,2,2,366,263,389,0,0,0,130,82,147,0,0,0,33,54,46,0,0,0,1,56,0,0,0,0
2116,82,M,Less_than_10K,T,1,45,324,312,475,0,0,0,114,101,123,0,0,0,52,61,56,0,0,0,1,56,0,0,0,0
2117,83,M,10K_50K,F,2,19,305,397,508,0,0,0,111,141,175,0,0,0,26,45,41,0,0,0,1,56,0,0,0,0
2118,67,M,10K_50K,T,2,40,355,321,510,0,0,0,117,117,128,0,0,0,56,18,49,0,0,0,1,56,0,0,0,0
2119,63,M,10K_50K,T,1,28,418,337,455,0,0,0,161,80,164,0,0,0,40,61,82,0,0,0,1,56,0,0,0,0
212,35,M,Greater_than_100K,T,1,27,13946,330,467,140,0,0,4473,117,157,0,0,0,2147,51,52,40,0,0,1,56,140,0,0,1
2120,80,M,10K_50K,F,2,20,322,315,495,0,0,0,125,91,181,0,0,0,60,36,55,0,0,0,1,56,0,0,0,0
2121,78,M,Less_than_10K,T,1,39,466,325,484,0,0,0,158,81,135,0,0,0,54,69,55,0,0,0,1,56,0,0,0,0
2122,82,M,10K_50K,T,1,45,341,360,408,0,0,0,137,95,100,0,0,0,50,53,45,0,0,0,1,56,0,0,0,0
2123,84,M,10K_50K,T,1,24,274,310,375,0,0,0,75,87,109,0,0,0,35,54,52,0,0,0,1,56,0,0,0,0
2124,83,M,Less_than_10K,F,1,30,369,359,553,0,0,0,138,72,179,0,0,0,30,57,55,0,0,0,1,56,0,0,0,0
2125,72,M,10K_50K,T,2,25,274,363,511,0,0,0,105,150,159,0,0,0,55,39,55,0,0,0,1,56,0,0,0,0
2126,67,M,10K_50K,T,1,8,384,303,463,0,0,0,116,81,201,0,0,0,48,21,76,0,0,0,1,56,0,0,0,0
2127,67,M,10K_50K,T,2,53,309,359,628,0,0,0,68,127,196,0,0,0,28,58,51,0,0,0,1,56,0,0,0,0
2128,73,M,Less_than_10K,T,1,27,366,310,415,0,0,0,128,75,123,0,0,0,32,42,43,0,0,0,1,56,0,0,0,0
2129,72,M,Less_than_10K,T,2,44,418,313,442,0,0,0,139,91,157,0,0,0,70,45,87,0,0,0,1,56,0,0,0,0
213,31,M,50K_100K,F,1,8,13542,391,424,54,0,0,4267,129,119,54,0,0,1864,43,33,0,0,0,1,56,201,0,0,0
2130,68,M,10K_50K,F,1,5,420,370,432,0,0,0,159,141,149,0,0,0,75,61,23,0,0,0,1,56,0,0,0,0
2131,84,M,10K_50K,T,1,22,324,332,527,0,0,0,93,127,157,0,0,0,77,77,42,0,0,0,1,56,0,0,0,0
2132,76,M,10K_50K,T,1,40,339,338,453,0,0,0,144,118,170,0,0,0,36,40,107,0,0,0,1,56,0,0,0,0
2133,64,M,10K_50K,F,2,28,428,228,425,0,0,0,131,98,127,0,0,0,64,22,58,0,0,0,1,56,0,0,0,0
2134,71,M,10K_50K,T,2,37,310,371,521,0,0,0,112,127,187,0,0,0,67,47,95,0,0,0,1,56,0,0,0,0
2135,82,M,Less_than_10K,T,1,46,456,290,499,0,0,0,125,115,148,0,0,0,50,46,72,0,0,0,1,56,0,0,0,0
2136,72,M,Less_than_10K,T,2,36,376,349,418,0,0,0,119,130,100,0,0,0,49,55,60,0,0,0,1,56,0,0,0,0
2137,82,M,10K_50K,F,1,3,311,419,466,0,0,0,95,131,120,0,0,0,50,34,59,0,0,0,1,56,0,0,0,0
2138,75,M,10K_50K,T,1,38,333,397,486,0,0,0,90,123,189,0,0,0,62,47,19,0,0,0,1,56,0,0,0,0
2139,76,M,10K_50K,T,1,48,430,335,449,0,0,0,140,94,160,0,0,0,42,73,45,0,0,0,1,56,0,0,0,0
214,52,M,Greater_than_100K,F,3,11,14158,398,506,257,0,0,4537,123,124,131,0,0,1885,22,89,119,0,0,1,56,257,0,0,1
2140,81,M,10K_50K,T,2,28,389,365,451,0,0,0,122,93,119,0,0,0,22,29,62,0,0,0,1,56,0,0,0,0
2141,73,M,10K_50K,T,1,55,282,343,456,0,0,0,84,149,176,0,0,0,39,31,49,0,0,0,1,56,0,0,0,0
2142,84,M,Less_than_10K,T,2,33,342,289,462,0,0,0,62,97,117,0,0,0,30,32,81,0,0,0,1,56,0,0,0,0
2143,68,M,10K_50K,T,2,16,371,298,362,0,0,0,158,68,132,0,0,0,61,49,96,0,0,0,1,56,0,0,0,0
2144,72,M,10K_50K,T,1,50,269,387,438,0,0,0,107,114,166,0,0,0,83,31,61,0,0,0,1,56,0,0,0,0
2145,69,M,10K_50K,T,2,31,245,333,468,0,0,0,84,121,162,0,0,0,35,26,71,0,0,0,1,56,0,0,0,0
2146,76,M,10K_50K,T,2,30,360,463,403,0,0,0,143,143,114,0,0,0,17,67,96,0,0,0,1,56,0,0,0,0
2147,78,M,10K_50K,T,2,3,355,300,563,0,0,0,120,101,176,0,0,0,66,30,79,0,0,0,1,56,0,0,0,0
2148,74,M,Less_than_10K,T,2,57,323,348,491,0,0,0,82,94,169,0,0,0,29,60,83,0,0,0,1,56,0,0,0,0
2149,84,M,Less_than_10K,T,1,27,310,327,526,0,0,0,110,105,202,0,0,0,40,63,53,0,0,0,1,56,0,0,0,0
215,45,M,Greater_than_100K,T,3,12,13797,414,457,219,0,0,4460,105,169,96,0,0,1712,26,38,0,0,0,1,56,508,0,0,0
2150,74,M,10K_50K,T,2,3,318,324,479,0,0,0,57,105,121,0,0,0,29,52,84,0,0,0,1,56,0,0,0,0
2151,71,M,10K_50K,F,2,36,334,333,491,0,0,0,89,117,115,0,0,0,38,42,68,0,0,0,1,56,0,0,0,0
2152,66,M,Less_than_10K,F,1,44,341,372,541,0,0,0,150,131,141,0,0,0,49,51,30,0,0,0,1,56,0,0,0,0
2153,62,M,10K_50K,T,1,13,344,364,546,0,0,0,155,162,175,0,0,0,31,45,42,0,0,0,1,56,0,0,0,0
2154,81,M,Less_than_10K,F,1,50,300,414,494,0,0,0,101,147,165,0,0,0,63,41,72,0,0,0,1,56,0,0,0,0
2155,66,M,10K_50K,T,1,28,372,348,539,0,0,0,144,118,172,0,0,0,52,48,54,0,0,0,1,56,0,0,0,0
2156,84,M,Less_than_10K,T,1,33,292,405,453,0,0,0,94,131,113,0,0,0,24,79,55,0,0,0,1,56,0,0,0,0
2157,75,M,10K_50K,T,1,10,370,368,464,0,0,0,121,135,173,0,0,0,70,38,50,0,0,0,1,56,0,0,0,0
2158,84,M,10K_50K,T,2,27,340,351,642,0,0,0,123,99,270,0,0,0,60,44,51,0,0,0,1,56,0,0,0,0
2159,70,M,10K_50K,T,1,28,418,280,515,0,0,0,136,91,140,0,0,0,49,15,54,0,0,0,1,56,0,0,0,0
216,58,M,Greater_than_100K,F,4,17,14130,403,438,0,0,0,4576,99,143,0,0,0,1937,29,37,0,0,0,1,56,217,0,0,0
2160,74,M,10K_50K,T,2,56,345,388,485,0,0,0,134,111,190,0,0,0,32,35,79,0,0,0,1,56,0,0,0,0
2161,71,M,10K_50K,T,1,24,426,421,425,0,0,0,134,117,117,0,0,0,13,33,93,0,0,0,1,56,0,0,0,0
2162,74,M,10K_50K,T,2,35,351,359,470,0,0,0,85,118,178,0,0,0,30,83,47,0,0,0,1,56,0,0,0,0
2163,71,M,Less_than_10K,T,1,42,366,321,470,0,0,0,161,114,185,0,0,0,42,49,85,0,0,0,1,56,0,0,0,0
2164,66,M,10K_50K,T,2,50,374,388,442,0,0,0,135,138,137,0,0,0,24,52,65,0,0,0,1,56,0,0,0,0
2165,63,M,Less_than_10K,T,1,47,371,340,493,0,0,0,131,98,155,0,0,0,66,20,53,0,0,0,1,56,0,0,0,0
2166,76,M,Less_than_10K,F,1,46,361,309,404,0,0,0,120,114,160,0,0,0,42,44,90,0,0,0,1,56,0,0,0,0
2167,71,M,10K_50K,T,2,58,365,340,547,0,0,0,86,80,192,0,0,0,62,37,56,0,0,0,1,56,0,0,0,0
2168,62,M,Less_than_10K,T,1,46,351,343,478,0,0,0,79,103,152,0,0,0,31,37,55,0,0,0,1,56,0,0,0,0
2169,80,M,Less_than_10K,T,2,48,371,487,516,0,0,0,110,145,149,0,0,0,27,36,64,0,0,0,1,56,0,0,0,0
217,47,M,50K_100K,T,3,27,14645,384,446,137,0,0,4925,134,150,72,0,0,1747,57,57,34,0,0,1,56,274,0,0,1
2170,68,M,10K_50K,T,2,36,395,308,542,0,0,0,105,100,210,0,0,0,47,53,70,0,0,0,1,56,0,0,0,0
2171,79,M,Less_than_10K,T,2,20,363,355,404,0,0,0,129,84,110,0,0,0,56,48,73,0,0,0,1,56,0,0,0,0
2172,75,M,Less_than_10K,F,1,23,316,365,429,0,0,0,123,124,124,0,0,0,44,40,47,0,0,0,1,56,0,0,0,0
2173,78,M,Less_than_10K,F,2,25,348,338,487,0,0,0,96,124,162,0,0,0,51,40,45,0,0,0,1,56,0,0,0,0
2174,71,M,10K_50K,T,2,36,314,392,470,0,0,0,72,127,161,0,0,0,24,54,74,0,0,0,1,56,0,0,0,0
2175,69,M,10K_50K,T,2,58,425,416,469,0,0,0,149,150,141,0,0,0,57,54,43,0,0,0,1,56,0,0,0,0
2176,79,M,10K_50K,T,1,47,363,295,460,0,0,0,148,102,162,0,0,0,51,63,57,0,0,0,1,56,0,0,0,0
2177,71,M,10K_50K,T,2,7,318,284,490,0,0,0,109,125,122,0,0,0,67,46,37,0,0,0,1,56,0,0,0,0
2178,74,M,10K_50K,F,1,45,344,376,570,0,0,0,108,137,206,0,0,0,61,43,37,0,0,0,1,56,0,0,0,0
2179,63,M,10K_50K,T,1,27,344,422,466,0,0,0,81,148,127,0,0,0,58,43,52,0,0,0,1,56,0,0,0,0
218,50,M,Greater_than_100K,F,1,54,13665,305,428,171,0,0,4511,95,173,171,0,0,1836,49,93,0,0,0,1,56,260,0,0,0
2180,68,M,10K_50K,T,1,12,399,402,453,0,0,0,137,130,140,0,0,0,18,52,50,0,0,0,1,56,0,0,0,0
2181,72,M,Less_than_10K,T,1,60,280,332,482,0,0,0,76,112,199,0,0,0,31,90,73,0,0,0,1,56,0,0,0,0
2182,69,M,10K_50K,T,2,11,296,276,439,0,0,0,128,91,136,0,0,0,20,47,56,0,0,0,1,56,0,0,0,0
2183,75,M,Less_than_10K,F,2,21,314,281,322,0,0,0,91,109,118,0,0,0,51,50,72,0,0,0,1,56,0,0,0,0
2184,62,M,Less_than_10K,T,1,3,313,308,406,0,0,0,74,108,103,0,0,0,38,15,74,0,0,0,1,56,0,0,0,0
2185,83,M,10K_50K,T,2,7,283,340,390,0,0,0,110,101,97,0,0,0,46,32,45,0,0,0,1,56,0,0,0,0
2186,61,M,Less_than_10K,F,2,7,402,321,495,0,0,0,123,145,139,0,0,0,24,53,58,0,0,0,1,56,0,0,0,0
2187,81,M,Less_than_10K,F,2,37,386,378,487,0,0,0,123,146,156,0,0,0,74,28,34,0,0,0,1,56,0,0,0,0
2188,76,M,10K_50K,T,2,30,362,362,406,0,0,0,146,116,145,0,0,0,68,39,45,0,0,0,1,56,0,0,0,0
2189,68,M,10K_50K,F,2,6,284,379,495,0,0,0,71,137,172,0,0,0,48,43,77,0,0,0,1,56,0,0,0,0
219,42,M,Greater_than_100K,T,2,28,13769,309,496,108,0,0,4585,75,142,0,0,0,1903,39,37,4,0,0,1,56,193,0,0,1
2190,78,M,10K_50K,T,1,22,394,381,432,0,0,0,110,167,133,0,0,0,41,44,32,0,0,0,1,56,0,0,0,0
2191,76,M,Less_than_10K,T,2,4,280,361,493,0,0,0,70,83,168,0,0,0,35,25,77,0,0,0,1,56,0,0,0,0
2192,84,M,Less_than_10K,T,2,17,366,350,477,0,0,0,111,96,160,0,0,0,42,49,70,0,0,0,1,56,0,0,0,0
2193,64,M,Less_than_10K,F,2,25,320,340,483,0,0,0,114,122,147,0,0,0,73,36,71,0,0,0,1,56,0,0,0,0
2194,82,M,Less_than_10K,T,1,20,435,291,500,0,0,0,122,100,169,0,0,0,30,41,75,0,0,0,1,56,0,0,0,0
2195,80,M,10K_50K,T,2,7,345,417,360,0,0,0,79,159,115,0,0,0,52,41,62,0,0,0,1,56,0,0,0,0
2196,80,M,10K_50K,F,2,15,433,319,371,0,0,0,97,102,158,0,0,0,52,33,68,0,0,0,1,56,0,0,0,0
2197,81,M,10K_50K,F,2,19,330,312,496,0,0,0,88,109,182,0,0,0,53,27,59,0,0,0,1,56,0,0,0,0
2198,78,M,10K_50K,T,1,54,357,423,476,0,0,0,95,90,149,0,0,0,42,47,56,0,0,0,1,56,0,0,0,0
2199,84,M,10K_50K,T,1,54,299,300,538,0,0,0,109,65,206,0,0,0,83,65,55,0,0,0,1,56,0,0,0,0
22,35,M,50K_100K,F,4,11,14429,396,450,232,0,0,4481,67,154,0,0,0,1624,35,81,0,0,0,1,56,260,0,0,0
220,55,M,50K_100K,T,4,33,13690,320,373,356,0,0,4450,114,103,105,0,0,1838,47,37,0,0,0,1,56,491,0,0,0
2200,76,M,10K_50K,T,1,56,371,280,564,0,0,0,129,90,181,0,0,0,77,59,60,0,0,0,1,56,0,0,0,0
2201,76,M,10K_50K,T,1,59,455,349,461,0,0,0,148,106,150,0,0,0,58,28,71,0,0,0,1,56,0,0,0,0
2202,73,M,10K_50K,T,2,8,272,396,506,0,0,0,89,151,121,0,0,0,51,99,66,0,0,0,1,56,0,0,0,0
2203,68,M,10K_50K,T,2,14,396,329,536,0,0,0,127,69,201,0,0,0,38,67,70,0,0,0,1,56,0,0,0,0
2204,79,M,10K_50K,T,1,0,344,377,439,0,0,0,95,96,127,0,0,0,80,46,87,0,0,0,1,56,0,0,0,0
