1113,"24","M","10K_50K","T","2","50"
1114,"13","M","10K_50K","T","2","41"
1115,"14","M","10K_50K","F","4","2"
1116,"23","M","Less_than_10K","T","2","45"
1117,"24","M","10K_50K","F","4","19"
1118,"15","M","10K_50K","T","4","40"
1119,"13","M","10K_50K","T","1","28"
1120,"22","M","10K_50K","F","4","20"
1121,"21","M","Less_than_10K","T","2","39"
1122,"23","M","10K_50K","T","2","45"
1123,"24","M","10K_50K","T","2","24"
1124,"24","M","Less_than_10K","F","2","30"
1125,"18","M","10K_50K","T","4","25"
1126,"15","M","10K_50K","T","1","8"
1127,"15","M","10K_50K","T","4","53"
1128,"18","M","Less_than_10K","F","1","27"
1129,"18","M","Less_than_10K","T","4","44"
1130,"16","M","10K_50K","F","2","5"
1131,"24","M","10K_50K","T","2","22"
1132,"20","M","10K_50K","T","2","40"
1133,"13","M","10K_50K","F","4","28"
1134,"17","M","10K_50K","T","3","37"
1135,"23","M","10K_50K","T","1","46"
1136,"18","M","Less_than_10K","F","4","36"
1137,"23","M","10K_50K","F","2","3"
1138,"19","M","10K_50K","F","1","38"
1139,"20","M","10K_50K","T","1","48"
1140,"23","M","10K_50K","T","4","28"
1141,"18","M","10K_50K","T","1","55"
1142,"24","M","Less_than_10K","T","4","33"
1143,"16","M","10K_50K","F","3","16"
1144,"18","M","10K_50K","T","1","50"
1145,"16","M","10K_50K","T","4","31"
1146,"20","M","10K_50K","F","3","30"
1147,"21","M","10K_50K","T","3","3"
1148,"19","M","Less_than_10K","T","3","57"
1149,"24","M","Less_than_10K","T","1","27"
1150,"19","M","10K_50K","T","4","3"
1151,"17","M","10K_50K","F","3","36"
1152,"14","M","Less_than_10K","F","1","44"
1153,"13","M","10K_50K","F","1","13"
1154,"23","M","Less_than_10K","F","2","50"
1155,"15","M","10K_50K","T","1","28"
1156,"24","M","Less_than_10K","F","1","33"
1157,"19","M","10K_50K","T","2","10"
1158,"24","M","10K_50K","T","4","27"
1159,"16","M","10K_50K","T","2","28"
1160,"19","M","10K_50K","T","4","56"
1161,"17","M","10K_50K","F","1","24"
1162,"19","M","10K_50K","T","3","35"
1163,"17","M","Less_than_10K","T","1","42"
1164,"14","M","10K_50K","T","3","50"
1165,"13","M","10K_50K","T","2","47"
1166,"20","M","10K_50K","F","2","46"
1167,"17","M","10K_50K","T","3","58"
1168,"12","M","10K_50K","T","2","46"
1169,"22","M","Less_than_10K","T","4","48"
1170,"16","M","10K_50K","T","3","36"
1171,"21","M","10K_50K","F","4","20"
1172,"19","M","10K_50K","F","1","23"
1173,"21","M","Less_than_10K","F","3","25"
1174,"17","M","10K_50K","T","3","36"
1175,"16","M","10K_50K","T","4","58"
1176,"21","M","10K_50K","T","2","47"
1177,"17","M","10K_50K","T","3","7"
1178,"19","M","10K_50K","F","2","45"
1179,"13","M","10K_50K","T","2","27"
1180,"15","M","10K_50K","T","1","12"
1181,"18","M","10K_50K","T","1","60"
1182,"16","M","10K_50K","T","3","11"
1183,"19","M","Less_than_10K","F","4","21"
1184,"12","M","Less_than_10K","T","1","3"
1185,"24","M","10K_50K","F","4","7"
1186,"12","M","Less_than_10K","F","4","7"
1187,"22","M","10K_50K","F","3","37"
1188,"20","M","10K_50K","T","4","30"
1189,"16","M","10K_50K","F","4","6"
1190,"21","M","10K_50K","T","1","22"
1191,"20","M","Less_than_10K","T","4","4"
1192,"24","M","Less_than_10K","T","3","17"
1193,"13","M","Less_than_10K","F","4","25"
1194,"23","M","Less_than_10K","T","2","20"
1195,"22","M","10K_50K","F","4","7"
1196,"22","M","10K_50K","F","3","15"
1197,"22","M","10K_50K","F","4","19"
1198,"21","M","10K_50K","T","1","54"
1199,"24","M","10K_50K","T","1","54"
1200,"20","M","10K_50K","T","1","56"
1201,"20","M","10K_50K","T","2","59"
1202,"18","M","10K_50K","F","3","8"
1203,"16","M","10K_50K","T","3","14"
1204,"21","M","10K_50K","T","1","0"
1205,"18","M","10K_50K","T","1","20"
1206,"21","M","Less_than_10K","T","2","39"
1207,"15","M","10K_50K","F","4","36"
1208,"17","M","10K_50K","T","4","12"
1209,"14","M","10K_50K","T","1","9"
1210,"24","M","10K_50K","T","3","41"
1211,"19","M","Less_than_10K","T","3","30"
1212,"15","M","10K_50K","T","1","27"
1213,"14","M","Less_than_10K","F","1","8"
1214,"21","M","10K_50K","F","3","11"
1215,"19","M","10K_50K","T","3","12"
1216,"24","M","10K_50K","F","4","17"
1217,"20","M","Less_than_10K","T","3","27"
1218,"21","M","10K_50K","F","1","54"
1219,"18","M","10K_50K","T","2","28"
1220,"23","M","Less_than_10K","T","4","33"
1221,"17","M","10K_50K","F","1","48"
1222,"12","M","Less_than_10K","T","2","17"
1223,"15","M","10K_50K","T","1","20"
1224,"16","M","10K_50K","T","3","37"
1225,"13","M","10K_50K","F","4","43"
1226,"18","M","10K_50K","T","2","40"
1227,"22","M","10K_50K","T","1","2"
1228,"16","M","Less_than_10K","F","1","35"
1229,"18","M","10K_50K","T","3","36"
1230,"18","M","Less_than_10K","F","2","9"
1231,"22","M","10K_50K","T","4","48"
1232,"19","M","10K_50K","F","4","45"
1233,"13","M","Less_than_10K","F","2","29"
1234,"22","M","Less_than_10K","T","1","34"
1235,"19","M","10K_50K","F","1","27"
1236,"14","M","Less_than_10K","T","3","17"
1237,"21","M","Less_than_10K","T","2","20"
1238,"15","M","10K_50K","T","2","48"
1239,"18","M","Less_than_10K","T","4","34"
1240,"24","M","10K_50K","T","3","35"
1241,"17","M","10K_50K","T","4","48"
1242,"15","M","Less_than_10K","F","2","3"
1243,"14","M","10K_50K","F","4","50"
1244,"20","M","10K_50K","F","2","32"
1245,"24","M","Less_than_10K","T","4","36"
1246,"18","M","10K_50K","T","2","34"
1247,"22","M","10K_50K","F","1","18"
1248,"19","M","Less_than_10K","T","1","10"
1249,"24","M","10K_50K","F","1","58"
1250,"22","M","10K_50K","T","3","51"
1251,"18","M","10K_50K","F","3","51"
1252,"19","M","10K_50K","F","1","43"
1253,"15","M","10K_50K","T","2","10"
1254,"15","M","10K_50K","F","4","0"
1255,"12","M","10K_50K","F","1","35"
1256,"19","M","Less_than_10K","T","2","47"
1257,"15","M","Less_than_10K","T","1","3"
1258,"12","M","10K_50K","T","4","0"
1259,"19","M","10K_50K","T","4","3"
1260,"18","M","10K_50K","T","4","35"
1261,"22","M","10K_50K","T","4","12"
1262,"12","M","Less_than_10K","F","1","34"
1263,"19","M","10K_50K","T","3","31"
1264,"15","M","Less_than_10K","T","4","42"
1265,"13","M","Less_than_10K","T","3","17"
1266,"13","M","10K_50K","F","3","56"
1267,"21","M","10K_50K","T","2","54"
1268,"12","M","Less_than_10K","F","2","44"
1269,"12","M","Less_than_10K","T","2","59"
1270,"21","M","10K_50K","T","2","22"
1271,"16","M","Less_than_10K","T","1","49"
1272,"21","M","Less_than_10K","T","2","25"
1273,"16","M","10K_50K","F","2","54"
1274,"22","M","10K_50K","F","3","41"
1275,"12","M","10K_50K","F","1","49"
1276,"18","M","Less_than_10K","T","2","22"
1277,"22","M","10K_50K","F","3","52"
1278,"19","M","10K_50K","F","1","57"
1279,"15","M","Less_than_10K","T","4","60"
1280,"16","M","Less_than_10K","T","1","16"
1281,"16","M","10K_50K","T","2","14"
1282,"17","M","10K_50K","T","3","4"
1283,"23","M","Less_than_10K","F","4","7"
1284,"22","M","Less_than_10K","T","1","6"
1285,"21","M","10K_50K","T","4","60"
1286,"15","M","10K_50K","T","2","26"
1287,"17","M","10K_50K","T","4","17"
1288,"15","M","10K_50K","T","3","27"
1289,"21","M","10K_50K","F","1","5"
1290,"22","M","10K_50K","T","4","46"
1291,"20","M","Less_than_10K","F","1","8"
1292,"17","M","Less_than_10K","F","2","52"
1293,"24","M","Less_than_10K","F","3","47"
1294,"15","M","10K_50K","F","2","34"
1295,"19","M","Less_than_10K","F","3","17"
1296,"21","M","10K_50K","T","4","20"
1297,"21","M","10K_50K","T","3","21"
1298,"13","M","Less_than_10K","F","1","6"
1299,"20","M","Less_than_10K","T","1","23"
1300,"16","M","10K_50K","T","2","57"
1301,"16","M","10K_50K","T","2","49"
1302,"24","M","10K_50K","T","3","33"
1303,"19","M","10K_50K","T","3","29"
1304,"17","M","10K_50K","F","2","34"
1305,"24","M","10K_50K","T","1","49"
1306,"17","M","Less_than_10K","T","4","44"
1307,"14","M","10K_50K","T","3","32"
1308,"24","M","10K_50K","F","2","52"
1309,"19","M","Less_than_10K","T","4","53"
1310,"21","M","10K_50K","T","4","15"
1311,"23","M","Less_than_10K","T","1","48"
1312,"20","M","10K_50K","F","4","34"
1313,"17","M","Less_than_10K","T","4","42"
1314,"17","M","10K_50K","T","3","9"
1315,"13","M","10K_50K","T","4","46"
1316,"14","M","10K_50K","T","2","19"
1317,"14","M","10K_50K","T","4","2"
1318,"17","M","10K_50K","T","3","57"
1319,"16","M","Less_than_10K","T","4","27"
1320,"22","M","10K_50K","F","2","20"
1321,"14","M","Less_than_10K","F","3","21"
1322,"23","M","10K_50K","F","4","42"
1323,"17","M","10K_50K","F","3","3"
1324,"13","M","10K_50K","T","1","33"
1325,"16","M","Less_than_10K","T","1","34"
1326,"16","M","Less_than_10K","T","4","46"
1327,"17","M","10K_50K","T","3","44"
1328,"14","M","10K_50K","T","1","8"
1329,"20","M","10K_50K","T","4","43"
1330,"23","M","10K_50K","T","4","29"
1331,"21","M","10K_50K","T","3","14"
1332,"23","M","Less_than_10K","F","2","51"
1333,"24","M","10K_50K","T","4","38"
1334,"14","M","Less_than_10K","F","2","40"
1335,"18","M","Less_than_10K","F","4","39"
1336,"17","M","10K_50K","F","2","31"
1337,"16","M","Less_than_10K","T","1","58"
1338,"12","M","Less_than_10K","F","2","47"
1339,"24","M","10K_50K","T","3","8"
1340,"17","M","10K_50K","T","3","56"
1341,"24","M","10K_50K","T","2","46"
1342,"15","M","10K_50K","F","4","25"
1343,"18","M","10K_50K","F","2","22"
1344,"24","M","10K_50K","T","1","51"
1345,"16","M","Less_than_10K","T","2","36"
1346,"16","M","Less_than_10K","T","4","8"
1347,"12","M","10K_50K","F","1","7"
1348,"20","M","10K_50K","F","1","1"
1349,"23","M","10K_50K","F","4","11"
1350,"12","M","10K_50K","T","3","0"
1351,"14","M","Less_than_10K","T","1","3"
1352,"21","M","10K_50K","T","4","50"
1353,"13","M","Less_than_10K","T","3","28"
1354,"21","M","10K_50K","F","4","39"
1355,"24","M","10K_50K","T","1","35"
1356,"24","M","10K_50K","F","3","12"
1357,"19","M","10K_50K","T","2","24"
1358,"21","M","10K_50K","T","1","51"
1359,"18","M","10K_50K","F","2","12"
1360,"21","M","10K_50K","F","2","12"
1361,"12","M","10K_50K","T","2","44"
1362,"19","M","Less_than_10K","F","4","10"
1363,"17","M","10K_50K","T","2","50"
1364,"16","M","10K_50K","T","2","14"
1365,"22","M","10K_50K","F","4","23"
1366,"24","M","Less_than_10K","F","2","46"
1367,"20","M","Less_than_10K","T","3","56"
1368,"15","M","10K_50K","T","1","40"
1369,"22","M","10K_50K","T","1","5"
1370,"21","M","10K_50K","T","2","53"
1371,"24","M","Less_than_10K","F","2","46"
1372,"15","M","10K_50K","T","1","42"
1373,"23","M","10K_50K","T","2","48"
1374,"18","M","10K_50K","F","4","12"
1375,"15","M","10K_50K","T","2","12"
1376,"17","M","10K_50K","T","4","46"
1377,"21","M","Less_than_10K","F","2","43"
1378,"13","M","10K_50K","T","4","42"
1379,"17","M","Less_than_10K","T","2","45"
1380,"20","M","Less_than_10K","T","3","32"
1381,"15","M","10K_50K","T","4","53"
1382,"14","M","10K_50K","T","2","9"
1383,"12","M","10K_50K","F","3","39"
1384,"13","M","10K_50K","F","2","44"
1385,"14","M","10K_50K","T","3","11"
1386,"13","M","10K_50K","F","1","13"
1387,"20","M","10K_50K","T","2","17"
1388,"14","M","10K_50K","F","4","48"
1389,"24","M","Less_than_10K","T","3","18"
1390,"24","M","10K_50K","F","2","18"
1391,"20","M","10K_50K","T","3","51"
1392,"21","M","Less_than_10K","T","2","35"
1393,"21","M","10K_50K","T","3","16"
1394,"20","M","Less_than_10K","T","4","29"
1395,"14","M","10K_50K","F","3","7"
1396,"24","M","Less_than_10K","F","2","17"
1397,"19","M","10K_50K","T","4","42"
1398,"18","M","10K_50K","T","4","29"
1399,"12","M","10K_50K","T","1","49"
1400,"16","M","10K_50K","F","4","28"
1401,"20","M","10K_50K","T","3","59"
1402,"17","M","10K_50K","T","1","23"
1403,"21","M","Less_than_10K","F","3","48"
1404,"22","M","10K_50K","T","4","57"
1405,"19","M","Less_than_10K","T","1","30"
1406,"14","M","Less_than_10K","T","2","13"
1407,"21","M","10K_50K","T","3","34"
1408,"13","M","Less_than_10K","T","4","41"
1409,"20","M","Less_than_10K","F","1","10"
1410,"17","M","Less_than_10K","T","1","45"
1411,"22","M","Less_than_10K","T","1","60"
1412,"22","M","Less_than_10K","T","4","13"
1413,"24","M","Less_than_10K","F","1","13"
1414,"14","M","10K_50K","T","3","55"
1415,"23","M","10K_50K","F","4","33"
1416,"17","M","10K_50K","T","1","6"
1417,"18","M","10K_50K","F","2","47"
1418,"22","M","Less_than_10K","F","1","16"
1419,"13","M","Less_than_10K","F","3","3"
1420,"17","M","Less_than_10K","T","4","52"
1421,"20","M","10K_50K","T","2","50"
1422,"23","M","10K_50K","T","3","24"
1423,"16","M","10K_50K","F","4","37"
1424,"13","M","10K_50K","F","1","37"
1425,"24","M","10K_50K","T","3","26"
1426,"14","M","Less_than_10K","F","4","6"
1427,"12","M","10K_50K","T","4","41"
1428,"17","M","10K_50K","T","4","11"
1429,"16","M","10K_50K","T","3","19"
1430,"15","M","Less_than_10K","T","2","28"
1431,"20","M","Less_than_10K","T","4","0"
1432,"22","M","10K_50K","T","3","36"
1433,"17","M","Less_than_10K","T","3","45"
1434,"24","M","10K_50K","F","3","3"
1435,"15","M","Less_than_10K","F","3","19"
1436,"20","M","Less_than_10K","T","3","41"
1437,"16","M","Less_than_10K","F","2","57"
1438,"24","M","10K_50K","T","1","17"
1439,"21","M","Less_than_10K","F","3","11"
1440,"19","M","10K_50K","T","4","54"
1441,"22","M","Less_than_10K","F","4","45"
1442,"23","M","10K_50K","T","3","38"
1443,"21","M","10K_50K","T","3","43"
1444,"18","M","10K_50K","F","1","9"
1445,"24","M","Less_than_10K","F","1","29"
1446,"19","M","10K_50K","T","2","2"
1447,"23","M","10K_50K","T","4","7"
1448,"20","M","Less_than_10K","F","4","59"
1449,"19","M","10K_50K","T","1","35"
1450,"12","M","10K_50K","T","4","0"
1451,"15","M","10K_50K","T","4","5"
1452,"22","M","Less_than_10K","T","1","49"
1453,"24","M","Less_than_10K","T","2","13"
1454,"24","M","Less_than_10K","T","1","47"
1455,"21","M","10K_50K","T","3","14"
1456,"20","M","10K_50K","T","2","21"
1457,"15","M","10K_50K","T","3","54"
1458,"19","M","10K_50K","T","3","8"
1459,"19","M","Less_than_10K","T","1","3"
1460,"12","M","Less_than_10K","T","4","16"
1461,"16","M","Less_than_10K","F","2","11"
1462,"23","M","10K_50K","F","2","23"
1463,"17","M","Less_than_10K","T","1","5"
1464,"18","M","10K_50K","T","3","11"
1465,"14","M","10K_50K","T","4","39"
1466,"14","M","10K_50K","T","1","19"
1467,"19","M","10K_50K","T","3","42"
1468,"17","M","10K_50K","T","4","6"
1469,"20","M","Less_than_10K","T","1","58"
1470,"19","M","10K_50K","T","1","33"
1471,"13","M","10K_50K","F","2","13"
1472,"15","M","10K_50K","F","1","11"
1473,"12","M","10K_50K","T","2","58"
1474,"24","M","Less_than_10K","F","4","12"
1475,"17","M","10K_50K","F","2","42"
1476,"24","M","10K_50K","T","1","44"
1477,"18","M","Less_than_10K","T","3","35"
1478,"18","M","Less_than_10K","F","3","60"
1479,"21","M","10K_50K","F","1","47"
1480,"13","M","10K_50K","T","2","0"
1481,"18","M","10K_50K","F","4","9"
1482,"19","M","10K_50K","F","3","45"
1483,"20","M","10K_50K","T","3","25"
1484,"16","M","10K_50K","T","3","24"
1485,"13","M","Less_than_10K","T","1","15"
1486,"12","M","10K_50K","F","2","49"
1487,"21","M","10K_50K","F","1","60"
1488,"21","M","10K_50K","F","1","6"
1489,"21","M","10K_50K","T","3","12"
1490,"14","M","Less_than_10K","T","1","47"
1491,"19","M","10K_50K","T","1","32"
1492,"21","M","10K_50K","T","4","40"
1493,"23","M","Less_than_10K","F","2","42"
1494,"16","M","10K_50K","T","4","35"
1495,"20","M","10K_50K","F","2","0"
1496,"16","M","10K_50K","F","4","44"
1497,"19","M","Less_than_10K","T","4","45"
1498,"13","M","10K_50K","F","1","11"
1499,"19","M","10K_50K","F","4","1"
1500,"19","M","10K_50K","F","3","18"
1501,"20","M","Less_than_10K","F","4","40"
1502,"22","M","10K_50K","T","2","22"
1503,"23","M","10K_50K","T","4","2"
1504,"12","M","10K_50K","F","3","42"
1505,"20","M","10K_50K","T","2","15"
1506,"22","M","10K_50K","T","3","18"
1507,"21","M","10K_50K","T","4","32"
1508,"22","M","10K_50K","T","3","2"
1509,"13","M","Less_than_10K","F","3","14"
1510,"22","M","Less_than_10K","T","2","52"
1511,"16","M","10K_50K","F","4","6"
1512,"24","M","10K_50K","T","3","5"
1513,"24","M","10K_50K","F","3","59"
1514,"19","M","10K_50K","F","4","53"
1515,"13","M","Less_than_10K","T","4","35"
1516,"22","M","10K_50K","F","2","35"
1517,"19","M","10K_50K","T","3","59"
1518,"13","M","Less_than_10K","F","3","24"
1519,"20","M","10K_50K","T","4","15"
1520,"16","M","10K_50K","T","4","60"
1521,"22","M","10K_50K","F","3","19"
1522,"15","M","10K_50K","T","2","23"
1523,"16","M","Less_than_10K","T","2","59"
1524,"24","M","10K_50K","T","3","20"
1525,"19","M","Less_than_10K","F","3","31"
1526,"22","M","10K_50K","F","3","25"
1527,"12","M","10K_50K","F","4","29"
1528,"12","M","10K_50K","F","2","1"
1529,"20","M","Less_than_10K","F","1","53"
1530,"15","M","Less_than_10K","F","2","17"
1531,"15","M","10K_50K","F","3","15"
1532,"20","M","10K_50K","T","1","40"
1533,"17","M","10K_50K","T","3","5"
1534,"22","M","10K_50K","F","2","47"
1535,"13","M","10K_50K","T","4","39"
1536,"24","M","10K_50K","T","4","12"
1537,"20","M","10K_50K","T","1","19"
1538,"20","M","10K_50K","F","3","57"
1539,"21","M","10K_50K","F","1","27"
1540,"18","M","10K_50K","F","2","40"
1541,"16","M","10K_50K","F","3","42"
1542,"19","M","10K_50K","F","1","54"
1543,"24","M","10K_50K","T","1","3"
1544,"14","M","10K_50K","T","1","47"
1545,"21","M","10K_50K","F","2","3"
1546,"17","M","10K_50K","T","2","44"
1547,"22","M","10K_50K","F","4","53"
1548,"23","M","10K_50K","T","2","16"
1549,"24","M","Less_than_10K","F","2","30"
1550,"23","M","10K_50K","F","3","20"
1551,"15","M","10K_50K","F","1","51"
1552,"14","M","10K_50K","T","1","26"
1553,"22","M","Less_than_10K","T","2","26"
1554,"14","M","Less_than_10K","F","4","9"
1555,"22","M","10K_50K","F","4","43"
1556,"24","M","10K_50K","F","4","57"
1557,"18","M","Less_than_10K","T","4","41"
1558,"12","M","10K_50K","F","2","21"
1559,"20","M","10K_50K","F","2","12"
1560,"22","M","10K_50K","T","3","37"
1561,"14","M","10K_50K","T","4","54"
1562,"24","M","Less_than_10K","F","1","55"
1563,"20","M","10K_50K","F","3","49"
1564,"23","M","Less_than_10K","T","2","38"
1565,"15","M","10K_50K","F","4","34"
1566,"23","M","Less_than_10K","T","3","50"
1567,"22","M","Less_than_10K","T","1","30"
1568,"19","M","10K_50K","T","2","50"
1569,"14","M","Less_than_10K","T","1","60"
1570,"12","M","10K_50K","T","3","11"
1571,"20","M","Less_than_10K","F","4","3"
1572,"22","M","10K_50K","F","2","18"
1573,"14","M","10K_50K","T","1","9"
1574,"20","M","10K_50K","F","4","23"
1575,"17","M","10K_50K","F","2","58"
1576,"17","M","10K_50K","T","4","15"
1577,"12","M","Less_than_10K","F","3","26"
1578,"17","M","Less_than_10K","T","2","56"
1579,"19","M","Less_than_10K","F","1","2"
1580,"22","M","10K_50K","F","3","17"
1581,"22","M","Less_than_10K","T","3","21"
1582,"12","M","10K_50K","T","4","20"
1583,"19","M","10K_50K","T","4","44"
1584,"15","M","10K_50K","T","2","36"
1585,"12","M","10K_50K","F","2","53"
1586,"16","M","10K_50K","T","2","13"
1587,"15","M","10K_50K","T","1","42"
1588,"24","M","10K_50K","T","1","9"
1589,"24","M","10K_50K","F","2","16"
1590,"20","M","Less_than_10K","T","2","49"
1591,"24","M","10K_50K","F","2","3"
1592,"23","M","10K_50K","F","2","34"
1593,"13","M","Less_than_10K","T","4","57"
1594,"19","M","Less_than_10K","T","2","4"
1595,"16","M","10K_50K","F","4","29"
1596,"20","M","Less_than_10K","T","1","19"
1597,"20","M","10K_50K","T","3","16"
1598,"21","M","10K_50K","F","2","33"
1599,"20","M","10K_50K","T","2","18"
1600,"13","M","Less_than_10K","T","2","36"
1601,"15","M","Less_than_10K","T","2","50"
1602,"14","M","Less_than_10K","F","2","8"
1603,"14","M","10K_50K","T","3","4"
1604,"19","M","Less_than_10K","T","1","51"
1605,"17","M","Less_than_10K","T","4","22"
1606,"17","M","Less_than_10K","T","4","29"
1607,"22","M","10K_50K","T","4","54"
1608,"14","M","10K_50K","F","3","60"
1609,"18","M","10K_50K","F","1","43"
1610,"17","M","10K_50K","F","1","24"
1611,"15","M","10K_50K","T","3","41"
1612,"22","M","10K_50K","T","1","49"
1613,"15","M","Less_than_10K","T","3","35"
1614,"13","M","10K_50K","F","4","0"
1615,"24","M","10K_50K","T","1","14"
1616,"16","M","10K_50K","T","1","8"
1617,"16","M","10K_50K","F","2","27"
1618,"20","M","10K_50K","T","2","30"
1619,"22","M","10K_50K","T","2","12"
1620,"18","M","10K_50K","T","3","15"
1621,"24","M","10K_50K","T","1","48"
1622,"12","M","Less_than_10K","T","4","34"
1623,"20","M","10K_50K","T","3","40"
1624,"22","M","10K_50K","T","4","4"
1625,"16","M","10K_50K","F","1","19"
1626,"24","M","10K_50K","F","3","7"
1627,"18","M","10K_50K","T","4","53"
1628,"24","M","10K_50K","T","2","2"
1629,"16","M","10K_50K","F","4","56"
1630,"19","M","10K_50K","T","3","59"
1631,"23","M","10K_50K","F","4","51"
1632,"19","M","10K_50K","T","2","50"
1633,"17","M","10K_50K","T","4","51"
1634,"19","M","10K_50K","T","3","20"
1635,"24","M","10K_50K","T","3","18"
1636,"22","M","10K_50K","T","4","40"
1637,"15","M","10K_50K","T","3","52"
1638,"22","M","10K_50K","F","4","20"
1639,"15","M","10K_50K","F","2","6"
1640,"16","M","10K_50K","F","2","60"
1641,"19","M","10K_50K","T","1","51"
1642,"14","M","Less_than_10K","F","2","22"
1643,"18","M","10K_50K","T","3","56"
1644,"24","M","10K_50K","F","3","4"
1645,"15","M","10K_50K","T","4","39"
1646,"16","M","Less_than_10K","T","1","20"
1647,"12","M","Less_than_10K","F","1","28"
1648,"23","M","10K_50K","T","2","8"
1649,"18","M","Less_than_10K","T","2","18"
1650,"22","M","10K_50K","T","2","48"
1651,"15","M","Less_than_10K","T","2","5"
1652,"20","M","10K_50K","F","4","2"
1653,"23","M","Less_than_10K","F","3","25"
1654,"17","M","10K_50K","F","1","27"
1655,"14","M","10K_50K","T","1","26"
1656,"18","M","10K_50K","T","3","18"
1657,"23","M","10K_50K","F","4","53"
1658,"12","M","10K_50K","F","1","55"
1659,"15","M","Less_than_10K","F","2","8"
1660,"24","M","10K_50K","T","1","2"
1661,"19","M","Less_than_10K","F","4","27"
1662,"24","M","10K_50K","T","3","14"
1663,"22","M","10K_50K","F","2","20"
1664,"12","M","10K_50K","T","1","26"
1665,"15","M","Less_than_10K","T","4","22"
1666,"18","M","10K_50K","T","3","46"
1667,"21","M","10K_50K","F","2","45"
1668,"15","M","10K_50K","T","1","19"
1669,"18","M","10K_50K","T","3","31"
1670,"21","M","10K_50K","T","1","24"
1671,"13","M","Less_than_10K","F","3","32"
1672,"24","M","Less_than_10K","F","3","50"
1673,"17","M","10K_50K","F","2","41"
1674,"15","M","Less_than_10K","T","1","29"
1675,"24","M","10K_50K","T","4","3"
1676,"22","M","10K_50K","T","1","32"
1677,"17","M","10K_50K","F","3","27"
1678,"23","M","Less_than_10K","T","2","52"
1679,"14","M","Less_than_10K","T","3","33"
1680,"24","M","10K_50K","T","1","7"
1681,"18","M","10K_50K","T","2","23"
1682,"13","M","Less_than_10K","T","1","39"
1683,"20","M","10K_50K","T","2","48"
1684,"15","M","Less_than_10K","T","1","15"
1685,"22","M","10K_50K","T","4","4"
1686,"16","M","10K_50K","F","2","5"
1687,"23","M","10K_50K","T","2","0"
1688,"12","M","Less_than_10K","T","1","52"
1689,"19","M","10K_50K","T","3","6"
1690,"18","M","10K_50K","T","4","25"
1691,"23","M","10K_50K","F","3","41"
1692,"18","M","10K_50K","T","4","43"
1693,"14","M","Less_than_10K","T","3","58"
1694,"18","M","10K_50K","T","3","45"
1695,"12","M","10K_50K","T","4","57"
1696,"13","M","Less_than_10K","T","4","19"
1697,"16","M","10K_50K","T","1","4"
1698,"19","M","Less_than_10K","F","4","12"
1699,"15","M","10K_50K","F","2","12"
1700,"21","M","10K_50K","F","3","16"
1701,"12","M","10K_50K","F","1","52"
1702,"19","M","10K_50K","F","1","11"
1703,"21","M","10K_50K","F","1","30"
1704,"18","M","10K_50K","T","1","26"
1705,"14","M","Less_than_10K","F","3","41"
1706,"13","M","10K_50K","T","4","35"
1707,"17","M","10K_50K","F","4","46"
1708,"20","M","10K_50K","T","2","39"
1709,"12","M","Less_than_10K","F","4","52"
1710,"19","M","10K_50K","T","3","39"
1711,"21","M","10K_50K","T","3","57"
1712,"24","M","10K_50K","F","3","56"
1713,"24","M","10K_50K","T","2","33"
1714,"13","M","10K_50K","T","3","38"
1715,"14","M","10K_50K","T","1","31"
1716,"14","M","10K_50K","T","4","48"
1717,"17","M","Less_than_10K","T","3","1"
1718,"14","M","Less_than_10K","T","2","1"
1719,"24","M","10K_50K","F","4","47"
1720,"13","M","10K_50K","T","1","37"
1721,"22","M","10K_50K","T","2","27"
1722,"13","M","10K_50K","F","2","42"
1723,"24","M","10K_50K","T","3","4"
1724,"12","M","Less_than_10K","T","1","57"
1725,"18","M","10K_50K","T","3","33"
1726,"24","M","Less_than_10K","F","2","40"
1727,"17","M","Less_than_10K","F","2","41"
1728,"16","M","10K_50K","T","4","22"
1729,"15","M","10K_50K","F","4","5"
1730,"24","M","10K_50K","T","3","40"
1731,"24","M","10K_50K","T","1","18"
1732,"12","M","10K_50K","T","4","2"
1733,"13","M","Less_than_10K","F","4","33"
1734,"19","M","10K_50K","T","1","0"
1735,"20","M","10K_50K","T","3","7"
1736,"22","M","Less_than_10K","F","3","60"
1737,"18","M","10K_50K","T","3","31"
1738,"22","M","Less_than_10K","T","3","27"
1739,"24","M","Less_than_10K","T","3","32"
1740,"24","M","10K_50K","T","2","21"
1741,"15","M","10K_50K","T","1","57"
1742,"13","M","10K_50K","T","1","16"
1743,"12","M","Less_than_10K","F","3","55"
1744,"14","M","10K_50K","F","1","20"
1745,"19","M","10K_50K","F","2","13"
1746,"12","M","Less_than_10K","T","4","40"
1747,"18","M","10K_50K","T","1","58"
1748,"20","M","Less_than_10K","T","3","27"
1749,"14","M","10K_50K","T","3","45"
1750,"20","M","10K_50K","T","1","33"
1751,"19","M","10K_50K","F","1","2"
1752,"21","M","10K_50K","T","3","59"
1753,"17","M","Less_than_10K","T","4","9"
1754,"22","M","10K_50K","F","2","11"
1755,"15","M","10K_50K","T","1","12"
1756,"23","M","10K_50K","F","2","55"
1757,"20","M","Less_than_10K","F","2","26"
1758,"23","M","10K_50K","T","3","54"
1759,"16","M","10K_50K","F","4","17"
1760,"19","M","Less_than_10K","F","2","18"
